"","year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
"10039",2013,1,12,1143,-2,1438,-15,"DL","N314NB",1174,"LGA","PBI",142,1035,11,43
"10040",2013,1,12,1146,0,1248,-8,"EV","N13992",4264,"EWR","BTV",47,266,11,46
"10041",2013,1,12,1146,-6,1409,-15,"EV","N11536",4679,"EWR","JAX",121,820,11,46
"10042",2013,1,12,1146,-14,1247,-17,"B6","N198JB",1174,"EWR","BOS",45,200,11,46
"10043",2013,1,12,1146,6,1450,0,"DL","N327NB",930,"LGA","FLL",149,1076,11,46
"10044",2013,1,12,1147,-3,1344,-1,"MQ","N513MQ",4646,"LGA","MSP",153,1020,11,47
"10045",2013,1,12,1148,-7,1259,-3,"9E","N605LR",3483,"JFK","BOS",43,187,11,48
"10046",2013,1,12,1151,-9,1322,-8,"MQ","N535MQ",4601,"LGA","BNA",113,764,11,51
"10047",2013,1,12,1152,-8,1501,-28,"DL","N709TW",863,"JFK","LAX",340,2475,11,52
"10048",2013,1,12,1155,-5,1344,-16,"US","N714US",1443,"JFK","CLT",81,541,11,55
"10049",2013,1,12,1155,-5,1414,-16,"MQ","N501MQ",4658,"LGA","ATL",107,762,11,55
"10050",2013,1,12,1156,-4,1258,-7,"US","N952UW",2126,"LGA","BOS",41,184,11,56
"10051",2013,1,12,1157,-3,1508,-2,"AA","N322AA",3,"JFK","LAX",349,2475,11,57
"10052",2013,1,12,1157,-3,1426,-9,"UA","N578UA",310,"EWR","LAS",309,2227,11,57
"10053",2013,1,12,1157,-3,1438,-23,"UA","N39726",1461,"EWR","IAH",201,1400,11,57
"10054",2013,1,12,1158,-2,1320,-30,"WN","N497WN",1599,"LGA","MKE",118,738,11,58
"10055",2013,1,12,1159,-6,1327,-18,"MQ","N713MQ",4431,"LGA","RDU",64,431,11,59
"10056",2013,1,12,1201,-4,1606,NA,"AA","N4XPAA",743,"LGA","DFW",NA,1389,12,1
"10057",2013,1,12,1213,-7,1336,-7,"B6","N197JB",66,"JFK","BUF",60,301,12,13
"10058",2013,1,12,1217,-3,1305,-20,"WN","N909WN",1045,"EWR","BWI",34,169,12,17
"10059",2013,1,12,1221,6,1330,2,"EV","N29906",4087,"EWR","PWM",53,284,12,21
"10060",2013,1,12,1221,1,1534,1,"B6","N566JB",209,"JFK","LGB",347,2465,12,21
"10061",2013,1,12,1221,-4,1532,-26,"UA","N18220",1001,"EWR","SFO",351,2565,12,21
"10062",2013,1,12,1222,-9,1525,-6,"UA","N507UA",238,"EWR","MIA",154,1085,12,22
"10063",2013,1,12,1228,-7,1441,-23,"EV","N14105",3273,"EWR","ATL",110,746,12,28
"10064",2013,1,12,1231,-9,1529,-11,"AA","N565AA",1853,"EWR","DFW",208,1372,12,31
"10065",2013,1,12,1231,-9,1417,-27,"DL","N349NB",1131,"LGA","DTW",83,502,12,31
"10066",2013,1,12,1232,-3,1356,-19,"MQ","N840MQ",4404,"JFK","RDU",65,427,12,32
"10067",2013,1,12,1233,-12,1513,-47,"AA","N3CFAA",2253,"LGA","MIA",146,1096,12,33
"10068",2013,1,12,1237,-3,1535,-20,"AA","N621AA",2041,"JFK","MIA",147,1089,12,37
"10069",2013,1,12,1242,62,1518,33,"AA","N3ESAA",1623,"EWR","MIA",138,1085,12,42
"10070",2013,1,12,1242,-3,1359,9,"AA","N3CJAA",1850,"JFK","BOS",48,187,12,42
"10071",2013,1,12,1243,48,1541,42,"B6","N236JB",625,"JFK","HOU",211,1428,12,43
"10072",2013,1,12,1246,-4,1514,-36,"DL","N376NW",1685,"LGA","MCO",127,950,12,46
"10073",2013,1,12,1246,1,1505,-30,"WN","N906WN",921,"LGA","DEN",241,1620,12,46
"10074",2013,1,12,1249,29,1412,22,"MQ","N504MQ",3697,"EWR","ORD",120,719,12,49
"10075",2013,1,12,1251,-8,1400,-20,"EV","N26549",4247,"EWR","RIC",54,277,12,51
"10076",2013,1,12,1251,-9,1427,-23,"MQ","N722MQ",4426,"LGA","CMH",81,479,12,51
"10077",2013,1,12,1253,-7,1556,-12,"DL","N382DA",1185,"EWR","SLC",279,1969,12,53
"10078",2013,1,12,1254,-5,1404,-15,"EV","N12996",4139,"EWR","BUF",50,282,12,54
"10079",2013,1,12,1254,-5,1454,-2,"US","N162UW",1055,"LGA","CLT",84,544,12,54
"10080",2013,1,12,1254,-6,1407,-1,"US","N950UW",2175,"LGA","DCA",44,214,12,54
"10081",2013,1,12,1255,-5,1516,-21,"DL","N556NW",781,"LGA","ATL",108,762,12,55
"10082",2013,1,12,1257,-2,1535,-21,"B6","N317JB",991,"JFK","PBI",142,1028,12,57
"10083",2013,1,12,1257,-3,1543,-27,"WN","N744SW",1011,"EWR","HOU",211,1411,12,57
"10084",2013,1,12,1257,-3,1419,-18,"UA","N17104",10,"EWR","ORD",121,719,12,57
"10085",2013,1,12,1257,22,1623,14,"UA","N76519",1227,"EWR","PHX",304,2133,12,57
"10086",2013,1,12,1258,-2,1402,-6,"EV","N11109",4513,"EWR","BOS",42,200,12,58
"10087",2013,1,12,1258,-7,1411,5,"EV","N17984",4129,"EWR","DCA",41,199,12,58
"10088",2013,1,12,1258,-5,1411,-13,"B6","N239JB",32,"JFK","ROC",52,264,12,58
"10089",2013,1,12,1300,1,1547,-12,"UA","N495UA",628,"EWR","PBI",145,1023,13,0
"10090",2013,1,12,1303,-5,1531,-11,"FL","N990AT",348,"LGA","ATL",107,762,13,3
"10091",2013,1,12,1304,64,1415,60,"MQ","N818MQ",4425,"JFK","DCA",51,213,13,4
"10092",2013,1,12,1306,-4,1733,-32,"DL","N3753",315,"JFK","SJU",185,1598,13,6
"10093",2013,1,12,1309,-1,1420,-4,"EV","N15980",4241,"EWR","BUF",55,282,13,9
"10094",2013,1,12,1309,9,1546,-20,"B6","N519JB",85,"JFK","FLL",141,1069,13,9
"10095",2013,1,12,1309,-6,1511,-9,"MQ","N723MQ",4564,"LGA","DTW",86,502,13,9
"10096",2013,1,12,1310,-12,1602,-22,"B6","N643JB",431,"LGA","SRQ",146,1047,13,10
"10097",2013,1,12,1312,-3,1616,-7,"UA","N19117",1199,"EWR","LAX",341,2454,13,12
"10098",2013,1,12,1313,-2,1447,-19,"US","N443US",1629,"EWR","CLT",80,529,13,13
"10099",2013,1,12,1316,-4,1625,-25,"VX","N621VA",411,"JFK","LAX",348,2475,13,16
"10100",2013,1,12,1316,-9,1444,-21,"MQ","N730MQ",4475,"LGA","RDU",63,431,13,16
"10101",2013,1,12,1317,-8,1357,-24,"EV","N13913",4368,"EWR","BDL",23,116,13,17
"10102",2013,1,12,1321,-7,1421,-9,"EV","N11551",4119,"EWR","BWI",37,169,13,21
"10103",2013,1,12,1323,-1,1554,-30,"B6","N659JB",505,"EWR","FLL",136,1065,13,23
"10104",2013,1,12,1323,-3,1554,-34,"UA","N12225",1232,"EWR","MCO",132,937,13,23
"10105",2013,1,12,1324,-6,1544,-19,"DL","N3771K",2043,"JFK","ATL",112,760,13,24
"10106",2013,1,12,1325,0,1748,-22,"B6","N526JB",705,"JFK","SJU",180,1598,13,25
"10107",2013,1,12,1326,-4,1636,-9,"AA","N4YGAA",753,"LGA","DFW",211,1389,13,26
"10108",2013,1,12,1326,-4,1609,-29,"UA","N415UA",843,"LGA","IAH",200,1416,13,26
"10109",2013,1,12,1332,-3,1605,-28,"B6","N640JB",1161,"LGA","PBI",135,1035,13,32
"10110",2013,1,12,1339,-6,1629,-36,"AA","N3JEAA",1073,"LGA","MIA",141,1096,13,39
"10111",2013,1,12,1339,4,1913,-22,"UA","N77066",15,"EWR","HNL",614,4963,13,39
"10112",2013,1,12,1342,-3,1637,-19,"B6","N597JB",83,"JFK","SEA",331,2422,13,42
"10113",2013,1,12,1343,-7,1659,-16,"US","N680AW",186,"EWR","PHX",303,2133,13,43
"10114",2013,1,12,1344,-6,1553,-35,"DL","N340NB",1715,"LGA","MSY",170,1183,13,44
"10115",2013,1,12,1344,-6,1554,9,"MQ","N531MQ",4577,"LGA","CLT",80,544,13,44
"10116",2013,1,12,1346,1,1719,14,"AA","N339AA",117,"JFK","LAX",351,2475,13,46
"10117",2013,1,12,1348,-2,1454,-26,"WN","N202WN",672,"LGA","MDW",108,725,13,48
"10118",2013,1,12,1349,-10,1500,-9,"EV","N16911",4434,"EWR","MHT",55,209,13,49
"10119",2013,1,12,1350,-5,1535,-40,"EV","N398CA",5469,"LGA","MEM",143,963,13,50
"10120",2013,1,12,1350,-5,1644,-24,"DL","N367NW",2079,"LGA","FLL",149,1076,13,50
"10121",2013,1,12,1352,2,1606,-18,"B6","N266JB",615,"JFK","JAX",115,828,13,52
"10122",2013,1,12,1352,-8,1608,-28,"DL","N525US",2247,"LGA","ATL",106,762,13,52
"10123",2013,1,12,1353,63,1449,54,"B6","N304JB",1006,"JFK","BOS",42,187,13,53
"10124",2013,1,12,1354,-22,1606,-44,"FL","N929AT",349,"LGA","ATL",110,762,13,54
"10125",2013,1,12,1355,5,1720,-20,"WN","N929WN",1703,"EWR","PHX",309,2133,13,55
"10126",2013,1,12,1355,-4,1637,-19,"UA","N34137",53,"EWR","IAH",194,1400,13,55
"10127",2013,1,12,1401,16,1628,-13,"B6","N559JB",1783,"JFK","MCO",128,944,14,1
"10128",2013,1,12,1410,11,1555,-5,"EV","N10156",4370,"EWR","CHS",88,628,14,10
"10129",2013,1,12,1413,-2,1511,-15,"B6","N267JB",1010,"JFK","BOS",40,187,14,13
"10130",2013,1,12,1413,-2,1615,-23,"DL","N348NB",935,"EWR","ATL",102,746,14,13
"10131",2013,1,12,1413,-7,1601,-19,"MQ","N3AEMQ",4588,"LGA","MSP",154,1020,14,13
"10132",2013,1,12,1418,108,1621,84,"EV","N760EV",4950,"EWR","ATL",102,746,14,18
"10133",2013,1,12,1420,15,1700,-5,"B6","N585JB",63,"JFK","TPA",135,1005,14,20
"10134",2013,1,12,1420,0,1538,-12,"MQ","N508MQ",3728,"EWR","ORD",116,719,14,20
"10135",2013,1,12,1423,-7,1734,-1,"AA","N4YBAA",883,"EWR","DFW",227,1372,14,23
"10136",2013,1,12,1423,-7,1744,-11,"UA","N502UA",394,"JFK","SFO",351,2586,14,23
"10137",2013,1,12,1423,-2,1652,-22,"UA","N587UA",668,"EWR","TPA",135,997,14,23
"10138",2013,1,12,1424,-5,1626,-12,"DL","N368NB",1819,"LGA","MSP",158,1020,14,24
"10139",2013,1,12,1427,-3,1746,-29,"DL","N718TW",2126,"JFK","SFO",344,2586,14,27
"10140",2013,1,12,1427,-5,1555,-17,"UA","N23707",1285,"EWR","CLE",64,404,14,27
"10141",2013,1,12,1437,8,1602,15,"EV","N828AS",5712,"JFK","IAD",52,228,14,37
"10142",2013,1,12,1438,-9,1624,-22,"EV","N14168",4572,"EWR","GSP",88,594,14,38
"10143",2013,1,12,1438,-2,1723,-23,"UA","N37434",1579,"EWR","MIA",151,1085,14,38
"10144",2013,1,12,1439,-6,1631,-16,"US","N173US",1250,"LGA","CLT",82,544,14,39
"10145",2013,1,12,1440,-3,1714,-41,"UA","N33286",1587,"EWR","RSW",138,1068,14,40
"10146",2013,1,12,1441,-4,1553,-11,"9E","N922XJ",3452,"JFK","BOS",40,187,14,41
"10147",2013,1,12,1442,-3,1534,-18,"EV","N13965",4092,"EWR","DCA",38,199,14,42
"10148",2013,1,12,1442,-3,1605,4,"EV","N14179",4414,"EWR","IAD",42,212,14,42
"10149",2013,1,12,1442,-3,1606,-24,"EV","N18557",3854,"LGA","CLE",70,419,14,42
"10150",2013,1,12,1442,-3,1721,-24,"B6","N570JB",153,"JFK","MCO",128,944,14,42
"10151",2013,1,12,1442,-3,1648,-22,"MQ","N523MQ",4669,"LGA","ATL",105,762,14,42
"10152",2013,1,12,1443,-1,1731,-14,"B6","N510JB",141,"JFK","PBI",137,1028,14,43
"10153",2013,1,12,1444,9,1733,-15,"B6","N190JB",347,"JFK","SRQ",147,1041,14,44
"10154",2013,1,12,1447,-3,1642,16,"9E","N602XJ",3983,"JFK","RIC",55,288,14,47
"10155",2013,1,12,1447,-8,1742,-43,"AA","N5FMAA",1769,"JFK","MIA",144,1089,14,47
"10156",2013,1,12,1450,-10,1551,-17,"US","N961UW",2132,"LGA","BOS",41,184,14,50
"10157",2013,1,12,1451,-5,1627,5,"9E","N8495B",4357,"JFK","ORF",57,290,14,51
"10158",2013,1,12,1451,-1,1644,-9,"DL","N378NW",1231,"LGA","DTW",86,502,14,51
"10159",2013,1,12,1452,5,1634,-8,"EV","N14542",4381,"EWR","DTW",85,488,14,52
"10160",2013,1,12,1452,-8,1755,-30,"AA","N3BFAA",1925,"LGA","MIA",148,1096,14,52
"10161",2013,1,12,1452,-7,1738,-19,"B6","N708JB",393,"LGA","MCO",124,950,14,52
"10162",2013,1,12,1455,-5,1725,-42,"DL","N342NB",1485,"LGA","MCO",125,950,14,55
"10163",2013,1,12,1456,-4,1633,-20,"US","N765US",720,"EWR","CLT",79,529,14,56
"10164",2013,1,12,1458,8,1627,-4,"9E","N908XJ",3318,"JFK","BUF",57,301,14,58
"10165",2013,1,12,1458,-2,1758,-39,"DL","N713TW",963,"JFK","LAX",334,2475,14,58
"10166",2013,1,12,1459,0,1622,-3,"B6","N249JB",12,"JFK","SYR",44,209,14,59
"10167",2013,1,12,1500,-5,1840,20,"AA","N3BRAA",759,"LGA","DFW",244,1389,15,0
"10168",2013,1,12,1501,2,1614,-17,"B6","N536JB",8,"JFK","BUF",55,301,15,1
"10169",2013,1,12,1501,-5,1621,-21,"UA","N821UA",262,"EWR","ORD",124,719,15,1
"10170",2013,1,12,1502,12,1637,-3,"MQ","N846MQ",4403,"JFK","RDU",69,427,15,2
"10171",2013,1,12,1503,-2,1602,-33,"9E","N916XJ",3393,"JFK","DCA",43,213,15,3
"10172",2013,1,12,1508,-5,1718,-27,"EV","N36915",4133,"EWR","JAX",116,820,15,8
"10173",2013,1,12,1508,18,1752,-3,"AA","N5ETAA",1813,"JFK","MCO",127,944,15,8
"10174",2013,1,12,1508,8,1723,-17,"DL","N667DN",2347,"LGA","ATL",109,762,15,8
"10175",2013,1,12,1508,3,1637,-18,"WN","N415WN",61,"LGA","STL",134,888,15,8
"10176",2013,1,12,1513,58,1757,33,"B6","N517JB",377,"LGA","FLL",142,1076,15,13
"10177",2013,1,12,1513,14,2010,NA,"UA","N34131",1600,"EWR","LAX",NA,2454,15,13
"10178",2013,1,12,1513,-2,1738,-32,"UA","N20904",1205,"EWR","IAH",183,1400,15,13
"10179",2013,1,12,1514,-16,1649,-36,"AA","N454AA",2223,"LGA","STL",136,888,15,14
"10180",2013,1,12,1514,15,1746,-14,"UA","N13248",1575,"EWR","PBI",136,1023,15,14
"10181",2013,1,12,1517,-7,1632,-16,"EV","N41104",4580,"EWR","MKE",114,725,15,17
"10182",2013,1,12,1517,-3,1640,-13,"9E","N8412F",4105,"JFK","IAD",44,228,15,17
"10183",2013,1,12,1519,-1,1744,-26,"UA","N513UA",501,"EWR","MCO",122,937,15,19
"10184",2013,1,12,1521,21,1638,8,"WN","N426WN",577,"LGA","MKE",119,738,15,21
"10185",2013,1,12,1522,-5,1638,-22,"EV","N12175",4502,"EWR","BNA",112,748,15,22
"10186",2013,1,12,1522,-8,1834,-21,"AA","N3JNAA",1039,"JFK","FLL",148,1069,15,22
"10187",2013,1,12,1522,-8,1705,-25,"MQ","N542MQ",4579,"LGA","CLT",82,544,15,22
"10188",2013,1,12,1523,-2,1639,-16,"MQ","N532MQ",3823,"JFK","DCA",50,213,15,23
"10189",2013,1,12,1525,-4,1649,7,"EV","N16151",3267,"EWR","ORF",59,284,15,25
"10190",2013,1,12,1525,-5,1709,-16,"MQ","N603MQ",4146,"JFK","CMH",78,483,15,25
"10191",2013,1,12,1525,10,1702,2,"MQ","N613MQ",4333,"JFK","PIT",64,340,15,25
"10192",2013,1,12,1526,-4,1838,-32,"AA","N386AA",85,"JFK","SFO",351,2586,15,26
"10193",2013,1,12,1527,32,1807,2,"UA","N494UA",275,"EWR","FLL",143,1065,15,27
"10194",2013,1,12,1528,-1,1845,-12,"UA","N33292",1527,"EWR","SFO",357,2565,15,28
"10195",2013,1,12,1536,-9,1639,-22,"9E","N8580A",3635,"JFK","BWI",37,184,15,36
"10196",2013,1,12,1536,-4,1704,-10,"9E","N8888D",4178,"JFK","ROC",55,264,15,36
"10197",2013,1,12,1537,8,1732,-5,"EV","N13992",4369,"EWR","CVG",96,569,15,37
"10198",2013,1,12,1537,37,1722,27,"MQ","N856MQ",4429,"LGA","CMH",78,479,15,37
"10199",2013,1,12,1540,41,1737,0,"B6","N592JB",119,"JFK","MSY",161,1182,15,40
"10200",2013,1,12,1540,-5,1647,-33,"WN","N784SW",600,"EWR","MDW",111,711,15,40
"10201",2013,1,12,1540,0,1849,-11,"UA","N518UA",243,"JFK","LAX",338,2475,15,40
"10202",2013,1,12,1541,-4,1904,-6,"AA","N335AA",133,"JFK","LAX",346,2475,15,41
"10203",2013,1,12,1541,0,1742,22,"UA","N836UA",687,"LGA","ORD",124,733,15,41
"10204",2013,1,12,1542,-3,1802,-6,"UA","N439UA",256,"EWR","DEN",236,1605,15,42
"10205",2013,1,12,1544,4,1841,-28,"DL","N322US",2027,"JFK","FLL",144,1069,15,44
"10206",2013,1,12,1544,-4,1816,-13,"DL","N702TW",95,"JFK","ATL",107,760,15,44
"10207",2013,1,12,1544,34,1708,13,"MQ","N734MQ",4447,"LGA","RDU",63,431,15,44
"10208",2013,1,12,1548,19,1707,23,"EV","N17196",4522,"EWR","BOS",56,200,15,48
"10209",2013,1,12,1550,-10,1901,-6,"UA","N570UA",734,"EWR","FLL",149,1065,15,50
"10210",2013,1,12,1551,1,1816,-2,"9E","N906XJ",3355,"JFK","MSP",163,1029,15,51
"10211",2013,1,12,1553,-2,1740,-6,"B6","N337JB",1053,"JFK","PIT",67,340,15,53
"10212",2013,1,12,1554,-6,1803,-31,"FL","N928AT",620,"LGA","ATL",110,762,15,54
"10213",2013,1,12,1554,-1,2038,-18,"B6","N805JB",703,"JFK","SJU",182,1598,15,54
"10214",2013,1,12,1555,65,1802,77,"MQ","N645MQ",4172,"JFK","CLE",75,425,15,55
"10215",2013,1,12,1556,13,1754,7,"EV","N13161",4667,"EWR","MSP",161,1008,15,56
"10216",2013,1,12,1556,-4,1838,-25,"B6","N594JB",985,"LGA","TPA",139,1010,15,56
"10217",2013,1,12,1556,-4,1845,-28,"DL","N362NW",1695,"LGA","TPA",139,1010,15,56
"10218",2013,1,12,1556,-4,1850,-43,"DL","N947DL",161,"JFK","MIA",144,1089,15,56
"10219",2013,1,12,1556,-4,1824,-26,"DL","N381DN",1331,"JFK","DEN",242,1626,15,56
"10220",2013,1,12,1556,-4,1814,-21,"WN","N411WN",625,"EWR","DEN",238,1605,15,56
"10221",2013,1,12,1557,-3,1733,3,"9E","N924XJ",3453,"JFK","BOS",49,187,15,57
"10222",2013,1,12,1558,-2,1856,-29,"AA","N3DMAA",1467,"LGA","MIA",155,1096,15,58
"10223",2013,1,12,1559,9,1811,-14,"9E","N605LR",3427,"JFK","IND",99,665,15,59
"10224",2013,1,12,1559,-1,1849,-28,"DL","N956DL",1902,"LGA","PBI",105,1035,15,59
"10225",2013,1,12,1559,-6,1730,-20,"MQ","N719MQ",4415,"LGA","RDU",68,431,15,59
"10226",2013,1,12,1601,11,2059,9,"AA","N5CPAA",1635,"JFK","SJU",187,1598,16,1
"10227",2013,1,12,1603,3,1837,-33,"B6","N606JB",157,"JFK","MCO",124,944,16,3
"10228",2013,1,12,1603,-2,1903,-41,"DL","N909DL",1508,"JFK","RSW",151,1074,16,3
"10229",2013,1,12,1603,3,1729,-7,"UA","N404UA",325,"EWR","ORD",120,719,16,3
"10230",2013,1,12,1605,0,1726,-26,"9E","N909XJ",3459,"JFK","BNA",109,765,16,5
"10231",2013,1,12,1605,-5,1733,-27,"AA","N521AA",341,"LGA","ORD",122,733,16,5
"10232",2013,1,12,1605,-5,1841,-36,"DL","N3737C",91,"JFK","LAS",305,2248,16,5
"10233",2013,1,12,1606,-4,1717,-14,"9E","N8980A",3689,"JFK","PHL",36,94,16,6
"10234",2013,1,12,1606,11,1817,3,"DL","N3734B",1771,"JFK","DTW",86,509,16,6
"10235",2013,1,12,1609,4,2021,57,"9E","N912XJ",3325,"JFK","DFW",260,1391,16,9
"10236",2013,1,12,1613,-4,1708,-14,"EV","N11150",4616,"EWR","PHL",36,80,16,13
"10237",2013,1,12,1613,25,1917,-8,"DL","N3750D",1773,"JFK","SLC",279,1990,16,13
"10238",2013,1,12,1614,-1,1744,-29,"9E","N836AY",4183,"JFK","RDU",64,427,16,14
"10239",2013,1,12,1616,16,1858,-14,"DL","N375DA",4,"JFK","MCO",122,944,16,16
"10240",2013,1,12,1617,17,2004,49,"AA","N3HEAA",565,"JFK","DFW",246,1391,16,17
"10241",2013,1,12,1617,22,1801,12,"B6","N283JB",917,"JFK","ORD",126,740,16,17
"10242",2013,1,12,1619,-1,1718,-6,"EV","N14188",4271,"EWR","ALB",36,143,16,19
"10243",2013,1,12,1619,-6,1924,-30,"B6","N806JB",675,"JFK","LAX",337,2475,16,19
"10244",2013,1,12,1620,-5,1742,-37,"EV","N600QX",5085,"LGA","GSO",66,461,16,20
"10245",2013,1,12,1620,0,2008,5,"US","N551UW",35,"JFK","PHX",316,2153,16,20
"10246",2013,1,12,1621,0,1731,-10,"EV","N12569",3814,"EWR","ROC",43,246,16,21
"10247",2013,1,12,1622,-8,1749,-18,"EV","N12921",4702,"EWR","GSO",68,445,16,22
"10248",2013,1,12,1625,-5,1945,-35,"VX","N849VA",27,"JFK","SFO",354,2586,16,25
"10249",2013,1,12,1627,-8,1825,-31,"EV","N14998",3805,"EWR","SAV",100,708,16,27
"10250",2013,1,12,1627,17,1821,21,"9E","N833AY",3640,"JFK","PIT",72,340,16,27
"10251",2013,1,12,1627,-2,1908,-23,"B6","N503JB",369,"LGA","PBI",138,1035,16,27
"10252",2013,1,12,1630,1,1909,-8,"UA","N37293",1692,"EWR","MCO",129,937,16,30
"10253",2013,1,12,1631,-4,1820,-21,"B6","N197JB",1085,"JFK","CLT",80,541,16,31
"10254",2013,1,12,1631,-4,1820,-5,"WN","N258WN",1443,"EWR","STL",145,872,16,31
"10255",2013,1,12,1632,-3,1757,-14,"EV","N14993",4485,"EWR","RDU",66,416,16,32
"10256",2013,1,12,1633,3,1825,-13,"DL","N309US",2231,"LGA","DTW",85,502,16,33
"10257",2013,1,12,1633,-2,1801,-14,"UA","N35407",1093,"EWR","CLE",64,404,16,33
"10258",2013,1,12,1634,-1,1920,-32,"B6","N206JB",139,"JFK","RSW",150,1074,16,34
"10259",2013,1,12,1634,84,1845,60,"MQ","N633MQ",4309,"JFK","IND",108,665,16,34
"10260",2013,1,12,1635,-5,2002,7,"AA","N499AA",773,"LGA","DFW",245,1389,16,35
"10261",2013,1,12,1638,-7,1827,-11,"US","N650AW",123,"EWR","CLT",85,529,16,38
"10262",2013,1,12,1639,-6,1838,-13,"EV","N708EV",4997,"EWR","DTW",90,488,16,39
"10263",2013,1,12,1640,8,1924,-1,"UA","N76153",1178,"EWR","IAH",197,1400,16,40
"10264",2013,1,12,1646,-4,1804,-16,"AA","N3EPAA",1790,"JFK","BOS",46,187,16,46
"10265",2013,1,12,1646,-9,1953,-42,"VX","N636VA",413,"JFK","LAX",347,2475,16,46
"10266",2013,1,12,1648,-7,1952,-23,"B6","N558JB",359,"JFK","BUR",344,2465,16,48
"10267",2013,1,12,1648,3,1955,-5,"UA","N844UA",250,"EWR","LAX",341,2454,16,48
"10268",2013,1,12,1649,4,2001,-4,"AA","N336AA",181,"JFK","LAX",347,2475,16,49
"10269",2013,1,12,1650,-5,2023,-6,"DL","N371NB",706,"JFK","AUS",244,1521,16,50
"10270",2013,1,12,1650,-6,1739,-27,"US","N947UW",1896,"LGA","PHL",30,96,16,50
"10271",2013,1,12,1653,-7,1740,-20,"WN","N264LV",63,"EWR","BWI",33,169,16,53
"10272",2013,1,12,1654,-6,1935,-20,"AA","N3BKAA",257,"JFK","LAS",317,2248,16,54
"10273",2013,1,12,1655,-5,2015,-34,"DL","N706TW",31,"JFK","SFO",348,2586,16,55
"10274",2013,1,12,1656,76,1829,47,"9E","N926XJ",3523,"JFK","ORD",124,740,16,56
"10275",2013,1,12,1656,-4,1932,-34,"B6","N584JB",509,"EWR","FLL",140,1065,16,56
"10276",2013,1,12,1656,-4,2120,-44,"DL","N3761R",329,"JFK","SJU",180,1598,16,56
"10277",2013,1,12,1656,-4,1816,-24,"MQ","N923MQ",4323,"JFK","ORF",55,290,16,56
"10278",2013,1,12,1657,-8,1849,-13,"EV","N29917",4246,"EWR","DAY",88,533,16,57
"10279",2013,1,12,1658,-2,1913,-30,"DL","N332NW",1499,"LGA","ATL",111,762,16,58
"10280",2013,1,12,1658,-7,1757,-33,"MQ","N828MQ",4410,"JFK","DCA",38,213,16,58
"10281",2013,1,12,1700,-8,1941,-42,"B6","N239JB",15,"JFK","FLL",140,1069,17,0
"10282",2013,1,12,1700,5,1924,-16,"UA","N73445",1580,"EWR","LAS",305,2227,17,0
"10283",2013,1,12,1701,-4,1941,1,"WN","N7726A",2499,"LGA","DEN",243,1620,17,1
"10284",2013,1,12,1703,-2,1935,-33,"B6","N635JB",143,"JFK","PBI",131,1028,17,3
"10285",2013,1,12,1705,10,2014,4,"B6","N535JB",185,"JFK","SAN",351,2446,17,5
"10286",2013,1,12,1706,66,1949,22,"DL","N982DL",2139,"LGA","MIA",141,1096,17,6
"10287",2013,1,12,1707,-8,1947,-32,"DL","N974DL",1585,"LGA","MCO",129,950,17,7
"10288",2013,1,12,1707,-13,1842,-23,"MQ","N736MQ",4479,"LGA","RDU",66,431,17,7
"10289",2013,1,12,1708,-10,1817,-23,"EV","N13913",4300,"EWR","RIC",53,277,17,8
"10290",2013,1,12,1709,-11,2009,-31,"AA","N5EJAA",1999,"EWR","MIA",144,1085,17,9
"10291",2013,1,12,1709,-6,2003,-37,"DL","N3759",503,"JFK","SAN",336,2446,17,9
"10292",2013,1,12,1709,7,1805,-21,"UA","N24706",1131,"EWR","BOS",40,200,17,9
"10293",2013,1,12,1710,0,2015,0,"AA","N3CJAA",695,"JFK","AUS",225,1521,17,10
"10294",2013,1,12,1710,40,1822,22,"MQ","N0EGMQ",4622,"LGA","BNA",109,764,17,10
"10295",2013,1,12,1714,-16,1922,-42,"FL","N940AT",623,"LGA","ATL",109,762,17,14
"10296",2013,1,12,1718,-7,1835,-20,"MQ","N639MQ",4255,"JFK","BNA",118,765,17,18
"10297",2013,1,12,1721,-4,2017,-23,"AA","N3CNAA",145,"JFK","SAN",343,2446,17,21
"10298",2013,1,12,1721,46,1820,30,"B6","N298JB",1176,"EWR","BOS",39,200,17,21
"10299",2013,1,12,1722,17,2030,-10,"DL","N723TW",127,"JFK","LAX",337,2475,17,22
"10300",2013,1,12,1722,-3,2020,-3,"UA","N67134",1279,"EWR","IAH",207,1400,17,22
"10301",2013,1,12,1723,3,1908,-7,"AA","N3DCAA",1351,"JFK","ORD",123,740,17,23
"10302",2013,1,12,1723,-7,2006,-31,"DL","N3745B",1529,"JFK","LAS",318,2248,17,23
"10303",2013,1,12,1726,-3,1957,-24,"UA","N17139",1109,"EWR","MCO",129,937,17,26
"10304",2013,1,12,1727,2,2044,-11,"UA","N557UA",512,"JFK","SFO",336,2586,17,27
"10305",2013,1,12,1728,-1,2013,-36,"AA","N343AA",543,"JFK","MIA",142,1089,17,28
"10306",2013,1,12,1729,24,2109,59,"AA","N4YAAA",1905,"EWR","DFW",245,1372,17,29
"10307",2013,1,12,1729,-1,2001,-38,"UA","N544UA",997,"EWR","FLL",136,1065,17,29
